type,sent,ambiguity,reason
VP+数量结构+NP,打了两小时篮球,0,数量结构“两小时”修饰VP“打了”，表示动作持续时间为两小时，通常不会理解为修饰NP“篮球”（如“两小时的篮球”无明确语义关联）。
VP+数量结构+NP,发了五封邮件,0,数量结构“五封”修饰名词“邮件”，表示邮件的数量为五封，无动作次数歧义
VP+数量结构+NP,学了五种语言,0,“五种”修饰“语言”，指掌握了五种不同的语言，无法理解为“学”这个动作的次数或方式。
VP+数量结构+NP,练了五次瑜伽,0,"数量结构""五次""修饰VP""练""，指练习瑜伽的次数为五次，通常不会理解为修饰NP""瑜伽""（瑜伽本身无次数属性）。"
VP+数量结构+NP,修理了九十个机器,0,数量结构“九十个”明确修饰NP“机器”，表示修理的对象数量为九十台，不存在动作持续时间与名词修饰的歧义解读。
VP+数量结构+NP,维护了八十个系统,0,数量结构“八十个”通常修饰NP“系统”，指维护了八十个不同的系统，而非修饰VP表示维护次数。
VP+数量结构+NP,更新了七十个软件,0,数量结构“七十个”修饰名词短语“软件”，指更新的对象是七十个不同的软件，无法理解为修饰动词短语“更新了”表示更新次数。
VP+数量结构+NP,培训了六十个员工,0,数量结构“六十个”修饰名词短语“员工”，指被培训的员工数量为六十人，通常不会理解为培训的次数或时长。
VP+数量结构+NP,检查了五十个文件,0,虽然“检查了五十个文件”符合“VP+数量结构+NP”结构，但按常理通常理解为数量结构修饰NP（检查了“五十个文件”），而非动作重复五十次（如“检查五十次文件”）。语境中更倾向文件数量，无显著歧义。
VP+数量结构+NP,测试了四十个产品,0,数量结构“四十个”修饰名词短语“产品”，表示测试的对象是四十个产品，无歧义。
VP+数量结构+NP,修补了十五个轮胎,0,“十五个”修饰名词“轮胎”，指修补的对象数量为十五个，通常不会理解为动作次数，因此无歧义。
VP+数量结构+NP,打扫了九天房间,0,数量结构“九天”修饰VP“打扫了”，表示打扫房间用了九天时间，无法合理修饰NP“房间”指房间数量，因“九天”通常不用于描述房间数量。
VP+数量结构+NP,写了三篇论文,0,数量结构“三篇”修饰名词“论文”，表示论文的数量是三篇，不存在动作次数或时间跨度的双重解读。
VP+数量结构+NP,跑了五次步,0,数量结构“五次”只能修饰动词短语“跑步”，表示进行了五次跑步活动，无法修饰名词“步”（“五次步”不符合常规表达）。
VP+数量结构+NP,练了五天书法,0,数量结构“五天”修饰VP“练了”，表示练习书法的时长为五天，无法合理修饰NP“书法”
VP+数量结构+NP,打了三场篮球,0,数量结构“三场”通常修饰动词“打”，表示进行了三次篮球活动，而“篮球”作为运动项目本身不具备“场次”属性，因此无法被“三场”修饰。结构无歧义。
VP+数量结构+NP,剪了三次头发,0,数量结构“三次”修饰VP“剪”，表示剪头发的动作发生了三次，而非修饰NP“头发”。
VP+数量结构+NP,跑了十公里马拉松,0,数量结构“十公里”修饰NP“马拉松”，指马拉松的总长度为十公里，通常没有歧义，因“十公里马拉松”是常见赛事类型。
VP+数量结构+NP,弹了五首曲子,0,数量结构“五首”修饰NP“曲子”，指弹奏了五首不同的曲子，通常不理解为修饰VP“弹了”（如“弹了五次曲子”），因此无歧义。
VP+数量结构+NP,练了三个月琴,0,数量结构“三个月”只能修饰VP“练了”，表示练习的时长，而“琴”作为NP无法被时间量词修饰，因此无歧义。
VP+数量结构+NP,设计了五款产品,0,数量结构“五款”修饰名词短语“产品”，指被设计的对象是五款产品，无歧义。
VP+数量结构+NP,背了十页单词,0,数量结构“十页”修饰NP“单词”，指背了十页内容中的单词。
VP+数量结构+NP,做了十道数学题,0,数量结构“十道”修饰NP“数学题”，表示完成的题目数量为十道，无歧义。
VP+数量结构+NP,购物了三天,0,数量结构“三天”修饰VP“购物了”，表示购物行为持续了三天，通常不会理解为修饰NP，因缺少明确NP成分。
VP+数量结构+NP,健身了两个小时,0,数量结构“两个小时”修饰VP“健身”，表示动作持续时间，句子中无明确NP使数量结构产生歧义，故仅有一种理解（健身持续两小时）。
VP+数量结构+NP,剪了五分钟头发,0,虽然“VP+数量结构+NP”结构存在修饰方向歧义，但“五分钟头发”在常理中无法构成合理语义（头发本身无时间属性），因此“五分钟”只能理解为修饰VP，表示剪头发的动作持续了五分钟。
VP+数量结构+NP,玩了五分钟手机,0,数量结构“五分钟”修饰动词短语“玩”，表示动作持续的时间，不修饰名词“手机”，因此句子无歧义。
VP+数量结构+NP,整理了三个抽屉,0,数量结构“三个”修饰NP“抽屉”，表示整理的对象是三个抽屉，无法理解为修饰VP“整理”的动作次数或持续时间。
VP+数量结构+NP,做了三顿饭,0,数量结构“三顿”修饰VP“做了”，表示完成三次做饭动作。常理中“三顿饭”通常指三餐（早/午/晚），不存在“三顿分量的一顿饭”的解读需求。
VP+数量结构+NP,锻炼了三个月,0,数量结构“三个月”修饰VP“锻炼了”，表示动作持续的时间，通常不理解为修饰隐含的NP（如“锻炼了三个月的计划”等），因句子中未出现明确NP，无歧义。
VP+数量结构+NP,学了五年英语,0,数量结构“五年”更常理地理解为修饰VP“学了”，即“学习英语”这一动作持续了五年，而非存在五年的英语内容被学习。
VP+数量结构+NP,设计了十天软件,0,数量结构“十天”通常修饰VP“设计了”，指设计软件用了十天时间；修饰NP“软件”（如“十天的软件”）在常理中缺乏常见语境，故无实际歧义。
VP+数量结构+NP,开了三小时车,0,数量结构“三小时”修饰VP“开车”，表示动作持续的时间，通常不理解为修饰NP“车”。
VP+数量结构+NP,锻炼了十天身体,0,数量结构“十天”修饰VP“锻炼了”，表示锻炼身体持续了十天，不存在数量结构修饰NP“身体”的合理理解
VP+数量结构+NP,学习了五种语言,0,数量结构“五种”直接修饰名词短语“语言”，指掌握了五种不同的语言，没有歧义。
VP+数量结构+NP,发了八封邮件,0,数量结构“八封”修饰NP“邮件”，表示发出的邮件数量为八封，无动作重复或时间跨度歧义。
VP+数量结构+NP,打了五次电话,0,“打了五次电话”中“五次”通常理解为修饰动词“打”，表示拨打电话的次数，而不会理解为修饰名词“电话”（如“五次的电话”），因此无歧义。
VP+数量结构+NP,做了十次实验,0,"数量结构""十次""修饰VP""做""，表示完成实验的次数，通常不会理解为修饰NP""实验""（如""十次实验""本身作为实验属性需特定语境支撑，常规理解无歧义）"
VP+数量结构+NP,写了五篇报告,0,数量结构“五篇”明确修饰名词“报告”，表示完成的报告数量为五篇，无法理解为修饰动词“写”的次数，因此无歧义。
VP+数量结构+NP,聊了半个晚上,0,数量结构“半个晚上”仅修饰VP“聊了”，表示动作持续时间，无NP被修饰，无法形成第二种解释。
VP+数量结构+NP,修剪了五分钟草坪,0,数量结构“五分钟”修饰VP“修剪了”，表示修剪动作持续五分钟，而“五分钟草坪”不符合常规表达，无修饰NP的合理语义。
VP+数量结构+NP,锻炼了十分钟身体,0,数量结构“十分钟”只能修饰VP“锻炼”，表示锻炼动作持续了十分钟，而“身体”作为NP无法被时间量词直接修饰（如不存在“十分钟的身体”这一语义组合），因此无歧义。
VP+数量结构+NP,打扫了五分钟房间,0,数量结构“五分钟”修饰VP“打扫”，表示打扫动作持续了五分钟，通常不会理解为“五分钟的房间”（房间与时间量无合理关联）。
VP+数量结构+NP,弹了五分钟钢琴,0,数量结构“五分钟”修饰VP“弹了”，表示弹钢琴的动作持续了五分钟，通常不会理解为修饰NP“钢琴”指钢琴的时长，因此无歧义。
VP+数量结构+NP,打了十分钟篮球,0,“十分钟”修饰VP“打了”，表示打篮球的持续时长，通常不会理解为存在“十分钟的篮球”这类NP结构，因此无歧义。
VP+数量结构+NP,弹了三年琴,0,数量结构“三年”修饰VP“弹了”，表示弹琴的动作持续了三年时间，NP“琴”不具备时间属性，无法形成“三年的琴”的歧义。
VP+数量结构+NP,锻炼了三十分钟,0,“三十分钟”通常理解为修饰VP“锻炼”，表示锻炼持续的时间，无歧义。
VP+数量结构+NP,骑了三十分钟自行车,0,数量结构“三十分钟”仅能修饰VP“骑”，表示动作持续时间，无法修饰NP“自行车”（“三十分钟的自行车”语义不成立）
VP+数量结构+NP,听了十首歌曲,0,数量结构“十首”在此处修饰名词短语“歌曲”，表示听的对象是十首歌曲，通常不会理解为数量结构修饰动词短语“听了”，因为“十首”无法合理表达动作的频率或持续时长。
VP+数量结构+NP,读了五本书,0,数量结构“五本”修饰NP“书”，表示阅读的对象是五本书，通常不理解为修饰VP（如“读”的次数或时长）。
VP+数量结构+NP,跳了十次舞,0,数量结构“十次”修饰VP“跳”，表示跳舞这个动作重复了十次，通常不会将“十次”理解为修饰NP“舞”（如十段不同的舞），因此无歧义。
VP+数量结构+NP,清洁了五次房间,0,数量结构“五次”修饰VP“清洁了”，表示进行了五次清洁房间的动作，无法合理理解为修饰NP“房间”
VP+数量结构+NP,锻炼了五次身体,0,数量结构“五次”修饰VP“锻炼”，表示进行了五次锻炼身体的活动，无法理解为修饰NP“身体”。
VP+数量结构+NP,工作了三个小时,0,数量结构“三个小时”修饰VP“工作”，表示动作持续时间，句中无明确NP，通常理解为工作时长，无歧义。
VP+数量结构+NP,修了十次汽车,0,数量结构“十次”修饰VP“修了”，表示修理动作的次数，而非修饰NP“汽车”（名量词需用“辆”而非“次”）
VP+数量结构+NP,读了五本书籍,0,数量结构“五本”修饰NP“书籍”，表示书籍的数量为五本，无法理解为修饰VP“读了”的动作次数。
VP+数量结构+NP,画了十幅画作,0,数量结构“十幅”直接修饰名词“画作”，表示完成的作品数量，无法理解为修饰动作“画了”的时量或动量。
VP+数量结构+NP,跑了五公里路程,0,"数量结构""五公里""直接修饰VP""跑了""，表示动作的里程结果，而NP""路程""本身已明确为被描述对象，两者无冲突，常规理解无歧义。"
VP+数量结构+NP,锻炼了五天身体,0,数量结构“五天”修饰VP“锻炼”，表示锻炼身体持续了五天时间；“五天的身体”在常规语义中缺乏合理搭配，无法形成有效歧义。
VP+数量结构+NP,设计了十套方案,0,数量结构“十套”修饰名词短语“方案”，表示设计的方案有十套，通常不理解为修饰动作“设计了”。
VP+数量结构+NP,整理了五份文件,0,数量结构“五份”通常修饰名词“文件”，表示整理的对象是五份文件，而非动作次数。按常理无歧义。
VP+数量结构+NP,做了两难实验,0,"数量结构""两难""修饰NP""实验""，指进行了两个不同或矛盾的实验，不存在修饰VP的常见理解（如实验过程涉及两难选择）。根据常规表达习惯，""两难实验""通常指实验内容本身具有矛盾性，而非动作存在两难状态。"
VP+数量结构+NP,听了四场讲座,0,数量结构“四场”修饰NP“讲座”，表示讲座的数量为四场，通常不会理解为修饰VP“听”的动作次数。
VP+数量结构+NP,做了十道题目,0,数量结构“十道”明确修饰名词“题目”，指完成的题目数量为十道，无法理解为修饰动作“做”的频次或持续时间。
VP+数量结构+NP,唱了四首歌曲,0,数量结构“四首”修饰NP“歌曲”，指四首歌曲被演唱，不涉及动作持续时长。
VP+数量结构+NP,修复了五次错误,0,数量结构“五次”在此句中通常理解为修饰VP“修复了”，指修复动作重复了五次，而非常见的“五次错误”作为整体被修复，故无歧义。
VP+数量结构+NP,演奏了四场音乐会,0,数量结构“四场”通常修饰VP，表示演奏行为的次数，即进行了四场音乐会的演奏活动。常理中“四场音乐会”更倾向于整体事件的数量，而非音乐会本身的属性，故无歧义。
VP+数量结构+NP,练习了五天瑜伽,0,数量结构“五天”修饰VP“练习了”，指动作持续五天，通常不会理解为瑜伽有五天的内容。
VP+数量结构+NP,研究了三年科学,0,数量结构“三年”修饰VP“研究”，表示研究科学这一行为持续了三年时间。由于“科学”作为抽象名词不易被时间量词直接修饰，通常不理解为“三年的科学”。
VP+数量结构+NP,做了八道题,0,数量结构“八道”在此语境中仅能修饰NP“题”，表示完成的题目数量，无法合理理解为修饰VP“做了”（如动作次数或时长）。
VP+数量结构+NP,观察了五种昆虫,0,数量结构“五种”修饰名词短语“昆虫”，指观察的对象是五种不同的昆虫，无法理解为修饰动词“观察了”表示动作的次数。
VP+数量结构+NP,修理了三次电脑,0,"数量结构""三次""修饰VP""修理了""，表示修理动作发生了三次，通常不会理解为修饰NP""电脑""（中文中""三次电脑""非常规表达，一般用""三台""修饰名词）。"
VP+数量结构+NP,种植了十棵树木,0,数量结构“十棵”修饰NP“树木”，表示种植的树木数量为十棵，无歧义。
VP+数量结构+NP,工作了八个小时,0,数量结构“八个小时”只能理解为修饰VP“工作”，表示工作时长，无后续NP导致无法形成修饰NP的解读。
VP+数量结构+NP,打扫了五次房间,0,“五次”修饰VP，表示打扫房间的动作发生了五次，无法修饰NP“房间”，因为“五次房间”不符合常规表达。
VP+数量结构+NP,缝了五件衣服,0,“五件”通常直接修饰“衣服”，表示缝制的衣服数量为五件，数量结构修饰NP，无歧义。
VP+数量结构+NP,整理了十张桌子,0,数量结构“十张”修饰名词“桌子”，指整理的对象是十张具体的桌子。
VP+数量结构+NP,看了十集电视剧,0,数量结构“十集”修饰名词短语“电视剧”，表示电视剧的集数，如“看了十集的电视剧”。
VP+数量结构+NP,读了三遍课文,0,数量结构“三遍”修饰VP“读了”，表示“读”这一动作重复了三次，而“课文”作为NP是动作的对象，通常不会被理解为“三遍”修饰“课文”（如“三篇课文”需用名量词），因此无歧义。
VP+数量结构+NP,学了三年编程,0,数量结构“三年”通常修饰VP“学了”，表示学习编程的持续时间为三年，而“三年编程”作为NP的修饰解释不符合常规表达习惯。
VP+数量结构+NP,织了五件毛衣,0,数量结构“五件”修饰NP“毛衣”，表示完成五件毛衣的编织，无歧义。
VP+数量结构+NP,游了三次泳,0,数量结构“三次”修饰动词“游”，表示进行了三次游泳活动，通常不理解为修饰名词“泳”，因“三次泳”不符合常规表达习惯。
VP+数量结构+NP,做了两次手术,0,数量结构“两次”修饰VP“做了”，表示进行了两次手术，通常不理解为修饰NP“手术”（即一次包含两次操作的手术）。
VP+数量结构+NP,锻炼了两个星期,0,数量结构“两个星期”修饰VP“锻炼了”，表示锻炼动作持续的时间，通常不理解为修饰隐含的NP（如特定两周的锻炼计划）。
VP+数量结构+NP,工作了八小时,0,数量结构“八小时”修饰VP“工作了”，表示工作时长，常规语义中不存在隐含NP导致修饰关系歧义
VP+数量结构+NP,看了五遍电影,0,数量结构“五遍”修饰VP“看了”，表示观看动作的次数，通常不理解为修饰NP“电影”，因为“五遍”一般用于动作重复次数而非描述名词属性。
VP+数量结构+NP,设计了两个网站,0,数量结构“两个”修饰NP“网站”，表示设计的网站数量为两个，而非修饰VP“设计了”表示设计动作的次数。
VP+数量结构+NP,分析了五组数据,0,数量结构“五组”通常修饰名词“数据”，指对五个不同数据集的分析，而非分析动作的次数。
VP+数量结构+NP,研究了三个课题,0,数量结构“三个”修饰名词“课题”，表示研究的课题数量为三个，而非研究次数，因此无歧义。
VP+数量结构+NP,买了三件衣服,0,数量结构“三件”通常直接修饰名词“衣服”，表示衣服的数量，而非动作次数，名量词“件”与时间无关，无歧义。
VP+数量结构+NP,打了两个电话,0,数量结构“两个”在此语境中通常直接修饰名词“电话”，指电话的数量为两个，而非修饰动作“打”的次数，因此无歧义。
VP+数量结构+NP,整理了两个抽屉,0,数量结构“两个”修饰名词“抽屉”，表示动作涉及的对象数量，无歧义。
VP+数量结构+NP,洗了五件衬衫,0,数量结构“五件”只能修饰NP“衬衫”，表示衬衫的数量，无法理解为修饰VP“洗了”（如动作次数或时间），因此无歧义。
VP+数量结构+NP,煮了四个鸡蛋,0,数量结构“四个”修饰NP“鸡蛋”，表示煮的鸡蛋数量是四个，没有歧义。
VP+数量结构+NP,修了四辆汽车,0,"数量结构""四辆""修饰NP""汽车""，指修理的对象是四辆汽车，无法理解为数量结构修饰VP（如""修了四次汽车""），因此句子无歧义。"
VP+数量结构+NP,写了六页报告,0,数量结构“六页”修饰NP“报告”，表示报告的内容有六页，通常不理解为修饰VP“写了”表示动作的量。
VP+数量结构+NP,聊了五分钟天,0,数量结构“五分钟”修饰VP“聊了”，表示聊天的持续时间为五分钟，无歧义。
VP+数量结构+NP,洗了十分钟澡,0,数量结构“十分钟”通常修饰VP“洗”，表示洗澡动作持续十分钟；“十分钟澡”在常规语境中不成立，因此无歧义。
VP+数量结构+NP,打了两天羽毛球,0,数量结构“两天”修饰VP“打了”，表示动作持续两天，通常不会理解为修饰NP“羽毛球”（羽毛球本身没有时间属性）。
VP+数量结构+NP,听了四首歌曲,0,数量结构“四首”只能修饰名词短语“歌曲”，表示歌曲的数量，无法修饰动词短语“听了”表示动作的持续次数或时间，因此句子无歧义。
VP+数量结构+NP,做了五道题,0,数量结构“五道”修饰NP“题”，指完成的题目数量为五道，通常不会理解为修饰VP“做了”表示动作次数。
VP+数量结构+NP,跑了八公里,0,数量结构“八公里”通常修饰VP“跑”，表示跑步的距离，一般不会理解为修饰隐含的NP（如“跑了八公里的路”），因“跑+距离”是常见搭配，无歧义。
VP+数量结构+NP,练了十天琴,0,数量结构“十天”修饰VP“练了”，指练习琴的时长为十天，不涉及修饰NP“琴”。
VP+数量结构+NP,爬了四年山,0,数量结构“四年”修饰VP“爬了”，表示持续四年的爬山行为，通常不会理解为修饰NP“山”，因山的存在时间远超四年，不符合常理。
VP+数量结构+NP,打了五天篮球,0,数量结构“五天”修饰VP“打”，表示打篮球持续了五天，通常不理解为修饰NP“篮球”。
VP+数量结构+NP,跑了三天步,0,数量结构“三天”只能修饰VP“跑”，表示跑步持续了三天；“三天”无法合理修饰NP“步”，因“步”通常不用时间单位计量，结构无歧义。
VP+数量结构+NP,修了五分钟车,0,数量结构“五分钟”修饰VP“修了”，表示修理动作持续五分钟；“五分钟车”不符合常规表达，无法合理修饰NP。
VP+数量结构+NP,游了五分钟泳,0,数量结构“五分钟”仅能修饰VP“游”，表示游泳持续的时间，无法合理修饰NP“泳”（“泳”本身不表可被时间量化的对象，无歧义）。
VP+数量结构+NP,看了三遍文章,0,数量结构“三遍”修饰VP“看了”，表示对文章进行了三次阅读，无法合理理解为修饰NP“文章”（如“三篇文章”）。
VP+数量结构+NP,做了五次瑜伽,0,数量结构“五次”修饰VP“做”，表示进行了五次瑜伽练习；“瑜伽”作为不可数名词，无法被“五次”直接修饰，无歧义。
VP+数量结构+NP,拍了五张照片,0,"数量结构""五张""修饰NP""照片""，表示拍摄的对象是五张照片，无法理解为修饰VP""拍""的动作次数或时长。"
VP+数量结构+NP,跳了三次舞,0,数量结构“三次”修饰VP“跳了”，表示跳舞的次数为三次，通常不会理解为修饰NP“舞”。
VP+数量结构+NP,唱了十首歌,0,数量结构“十首”直接修饰名词“歌”，构成“十首歌”作为宾语，表示动作涉及的对象数量，无歧义。
VP+数量结构+NP,打了两小时电话,0,数量结构“两小时”修饰VP“打电话”，表示持续两小时的通话行为。常规语境下“电话”本身不具有时间属性，无法形成“两小时时长的电话”这种解读，因此不构成歧义。
VP+数量结构+NP,骑了十公里自行车,0,数量结构“十公里”在此句中仅能修饰VP“骑”，表示骑行路程，因自行车作为交通工具不可能有十公里长，无法合理修饰NP“自行车”。
VP+数量结构+NP,练了五年瑜伽,0,数量结构“五年”修饰VP“练了”，表示练习瑜伽的持续时间为五年；而修饰NP“瑜伽”的情况（如“五年的瑜伽”）不符合常规表达习惯，通常不视为合理解读。
VP+数量结构+NP,打了三局羽毛球,0,数量结构“三局”修饰VP“打了”，表示打羽毛球的次数为三局，通常不理解为修饰NP“羽毛球”本身，因“三局羽毛球”不符合常规语义搭配（羽毛球比赛按“局”划分，数量直接关联动作而非事物）。
VP+数量结构+NP,学习了三年外语,0,"数量结构""三年""修饰VP""学习""，表示学习外语的持续时间，而非修饰NP""外语""。常规语境中""外语""作为学科通常不直接受时段限制，不存在""三年的外语""歧义解读。"
VP+数量结构+NP,洗了五次车,0,数量结构“五次”只能修饰VP“洗”，表示洗车的次数，无法修饰NP“车”，因“五次”不能合理限定“车”的数量。
VP+数量结构+NP,弹了十五分钟钢琴,0,数量结构“十五分钟”修饰VP“弹了”，表示弹钢琴的动作持续了十五分钟，通常不会理解为修饰NP“钢琴”（如“弹奏了一首十五分钟的钢琴曲”），因“钢琴”作为乐器不具备时间属性，不符合常规语义搭配。
VP+数量结构+NP,缝了十件衣服,0,数量结构“十件”修饰名词“衣服”，指缝制完成的衣服数量为十件，无法理解为修饰动作“缝了”（因量词“件”与动作无搭配可能）。
VP+数量结构+NP,做了三个菜,0,数量结构“三个”修饰名词“菜”，表示制作的菜品数量为三个，无法理解为修饰动词“做”的动作次数。
VP+数量结构+NP,写了四封信,0,数量结构“四封”修饰名词“信”，表示信的数量为四封，无歧义。
VP+数量结构+NP,画了七幅画,0,“画了七幅画”中数量结构“七幅”通常直接修饰NP“画”，表示完成的作品数量，无歧义。
VP+数量结构+NP,做了五次健身,0,数量结构“五次”修饰VP“做”，表示进行了五次健身活动，通常不会理解为五次作为健身的修饰，如五次为一组的健身内容。
VP+数量结构+NP,游了五圈泳,0,数量结构“五圈”通常修饰动作“游”，表示游泳的次数为五次，而“泳”作为动名词不涉及数量属性，因此无歧义。
VP+数量结构+NP,跳了五支舞,0,数量结构“五支”修饰名词“舞”，表示舞蹈的数量为五支，而非修饰动词“跳了”表示动作次数。
VP+数量结构+NP,走了八千步,0,数量结构“八千步”修饰VP“走了”，表示动作的数量，即行走的步数总计为八千步，不存在修饰NP的歧义可能。
VP+数量结构+NP,喝了八杯水,0,数量结构“八杯”修饰NP“水”，指饮用了八杯的水，通常不理解为分八次喝水。
VP+数量结构+NP,吃了五碗饭,0,数量结构“五碗”修饰NP“饭”，表示饭的数量，无法理解为修饰VP“吃”的动作量。
VP+数量结构+NP,研究了三年课题,0,数量修饰VP：研究动作持续三年
VP+数量结构+NP,训练了五小时体能,0,数量修饰VP：训练动作持续五小时
VP+数量结构+NP,等待了十分钟公交车,0,数量修饰VP：等待动作持续十分钟
VP+数量结构+NP,讨论了三天方案,0,数量修饰VP：讨论动作持续三天
VP+数量结构+NP,拍摄了六小时纪录片,0,数量修饰VP：拍摄动作持续六小时
VP+数量结构+NP,学习了两年钢琴,0,数量修饰VP：学习动作持续两年
VP+数量结构+NP,维修了八小时机器,0,数量修饰VP：维修动作持续八小时
VP+数量结构+NP,观察了四小时实验,0,数量修饰VP：观察动作持续四小时
VP+数量结构+NP,谈判了两天合同,0,数量修饰VP：谈判动作持续两天
VP+数量结构+NP,排练了三月话剧,0,数量修饰VP：排练动作持续三个月
VP+数量结构+NP,调试了五小时程序,0,数量修饰VP：调试动作持续五小时
VP+数量结构+NP,清理了三天仓库,0,数量修饰VP：清理动作持续三天
VP+数量结构+NP,监测了六小时数据,0,数量修饰VP：监测动作持续六小时
VP+数量结构+NP,粉刷了四天墙壁,0,数量修饰VP：粉刷动作持续四天
VP+数量结构+NP,检修了七小时电路,0,数量修饰VP：检修动作持续七小时
VP+数量结构+NP,采访了三天专家,0,数量修饰VP：采访动作持续三天
VP+数量结构+NP,模拟了五小时场景,0,数量修饰VP：模拟动作持续五小时
VP+数量结构+NP,筹备了六月展览,0,数量修饰VP：筹备动作持续六个月
VP+数量结构+NP,测试了八小时设备,0,数量修饰VP：测试动作持续八小时
VP+数量结构+NP,扫描了三天档案,0,数量修饰VP：扫描动作持续三天
VP+数量结构+NP,追踪了两年线索,0,数量修饰VP：追踪动作持续两年
VP+数量结构+NP,雕刻了四月雕像,0,数量修饰VP：雕刻动作持续四个月
VP+数量结构+NP,审核了五小时报表,0,数量修饰VP：审核动作持续五小时
VP+数量结构+NP,栽培了三年兰花,0,数量修饰VP：栽培动作持续三年
VP+数量结构+NP,编写了六月代码,0,数量修饰VP：编写动作持续六个月
VP+数量结构+NP,缝制了三天礼服,0,数量修饰VP：缝制动作持续三天
VP+数量结构+NP,挖掘了五小时遗址,0,数量修饰VP：挖掘动作持续五小时
VP+数量结构+NP,排练了两年舞蹈,0,数量修饰VP：排练动作持续两年
VP+数量结构+NP,孵化了三周鸡蛋,0,数量修饰VP：孵化动作持续三周
VP+数量结构+NP,修复了四月古画,0,数量修饰VP：修复动作持续四个月
VP+数量结构+NP,调试了三天系统,0,数量修饰VP：调试动作持续三天
VP+数量结构+NP,分析了五小时样本,0,数量修饰VP：分析动作持续五小时
VP+数量结构+NP,录制了六月专辑,0,数量修饰VP：录制动作持续六个月
VP+数量结构+NP,监测了两年水质,0,数量修饰VP：监测动作持续两年
VP+数量结构+NP,打磨了三天玉石,0,数量修饰VP：打磨动作持续三天
VP+数量结构+NP,焊接了五小时零件,0,数量修饰VP：焊接动作持续五小时
VP+数量结构+NP,绘制了四月地图,0,数量修饰VP：绘制动作持续四个月
VP+数量结构+NP,审核了三天提案,0,数量修饰VP：审核动作持续三天
VP+数量结构+NP,训练了两年警犬,0,数量修饰VP：训练动作持续两年
VP+数量结构+NP,组装了五小时模型,0,数量修饰VP：组装动作持续五小时
VP+数量结构+NP,诊断了三天病例,0,数量修饰VP：诊断动作持续三天
VP+数量结构+NP,研发了六月新药,0,数量修饰VP：研发动作持续六个月
VP+数量结构+NP,校对了两天稿件,0,数量修饰VP：校对动作持续两天
VP+数量结构+NP,搭建了五小时帐篷,0,数量修饰VP：搭建动作持续五小时
VP+数量结构+NP,校准了三天仪器,0,数量修饰VP：校准动作持续三天
VP+数量结构+NP,酿造了两年红酒,0,数量修饰VP：酿造动作持续两年
VP+数量结构+NP,排练了四月歌剧,0,数量修饰VP：排练动作持续四个月
VP+数量结构+NP,监测了五小时流量,0,数量修饰VP：监测动作持续五小时
VP+数量结构+NP,调试了三天网络,0,数量修饰VP：调试动作持续三天
VP+数量结构+NP,整理了三箱文件,0,数量修饰NP：三箱的文件被整理
VP+数量结构+NP,购买了两公斤茶叶,0,数量修饰NP：两公斤的茶叶被购买
VP+数量结构+NP,采集了五升样本,0,数量修饰NP：五升的样本被采集
VP+数量结构+NP,拍摄了十张照片,0,数量修饰NP：十张的照片被拍摄
VP+数量结构+NP,翻译了三本小说,0,数量修饰NP：三本的小说被翻译
VP+数量结构+NP,收割了二十亩小麦,0,数量修饰NP：二十亩的小麦被收割
VP+数量结构+NP,修复了五件古董,0,数量修饰NP：五件的古董被修复
VP+数量结构+NP,培育了百株树苗,0,数量修饰NP：百株的树苗被培育
VP+数量结构+NP,检测了十批原料,0,数量修饰NP：十批的原料被检测
VP+数量结构+NP,雕刻了八尊佛像,0,数量修饰NP：八尊的佛像被雕刻
VP+数量结构+NP,统计了千份问卷,0,数量修饰NP：千份的问卷被统计
VP+数量结构+NP,加工了三十吨矿石,0,数量修饰NP：三十吨的矿石被加工
VP+数量结构+NP,筛选了五组数据,0,数量修饰NP：五组的数据被筛选
VP+数量结构+NP,建造了六栋楼房,0,数量修饰NP：六栋的楼房被建造
VP+数量结构+NP,审核了十份合同,0,数量修饰NP：十份的合同被审核
VP+数量结构+NP,收集了百枚邮票,0,数量修饰NP：百枚的邮票被收集
VP+数量结构+NP,化验了五管血液,0,数量修饰NP：五管的血液被化验
VP+数量结构+NP,绘制了二十幅草图,0,数量修饰NP：二十幅的草图被绘制
VP+数量结构+NP,包装了五十箱货物,0,数量修饰NP：五十箱的货物被包装
VP+数量结构+NP,扫描了三百页文档,0,数量修饰NP：三百页的文档被扫描
VP+数量结构+NP,孵化了千枚蚕卵,0,数量修饰NP：千枚的蚕卵被孵化
VP+数量结构+NP,清点了十柜档案,0,数量修饰NP：十柜的档案被清点
VP+数量结构+NP,组装了五台机器,0,数量修饰NP：五台的机器被组装
VP+数量结构+NP,浇灌了百亩花田,0,数量修饰NP：百亩的花田被浇灌
VP+数量结构+NP,缝制了十套制服,0,数量修饰NP：十套的制服被缝制
VP+数量结构+NP,鉴定了三幅名画,0,数量修饰NP：三幅的名画被鉴定
VP+数量结构+NP,捕捞了五船海鲜,0,数量修饰NP：五船的海鲜被捕捞
VP+数量结构+NP,拍摄了二十卷胶片,0,数量修饰NP：二十卷的胶片被拍摄
VP+数量结构+NP,培育了千粒种子,0,数量修饰NP：千粒的种子被培育
VP+数量结构+NP,检测了十批次药品,0,数量修饰NP：十批次的药品被检测
VP+数量结构+NP,雕刻了五块石碑,0,数量修饰NP：五块的石碑被雕刻
